id,specilization_name,college_dunia_link,target_study_link,careers_360_link,course_id,status,is_deleted,created_on,created_by,updated_by,updated_on
1966,ELECTRONICS & COMMUNICATION(SIGNAL PROCESSING & VLSI TECHNOLOGY),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1971,AUTOMATION AND ROBOTICS,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1972,GAMING AND ANIMATION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1973,HOTEL MANAGEMENT,"","","",14,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1980,TOWN & COUNTRY PLANNING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1982,INFORMATION TECHNOLOGY(INFORMATION AND CYBER WARFARE),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1984,ADVANCED MANUFACTURING TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1985,ELECTRICAL POWER SYSTEM,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1988,PGDM(INFRASTRUCTURE MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1989,PGDM(LAW),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1994,PLASTIC ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
1997,MECHANICAL ENGINEERING(CAD/CAM),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2004,MBA(TRANSPORT ECONOMICS AND MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2006,PGDM(MARKETING AND SALES MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2007,PGDM (Business Analytics),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2008,PGDM(E- BUSINESS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2009,DIPLOMA MEDICAL LAB TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2010,INSTRUMENTATION & CONTROL ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2011,PHARMACEUTICAL SCIENCE,"","","",42,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2012,Business Management,"","","",36,Active,No,2026-02-09 15:06:55,1,1,2026-04-02 14:58:27
2013,OFFICE MANAGEMENT AND COMPUTER APPLICATION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2016,NANO SCIENCE & TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2017,FASHION DESIGNING & GARMENT TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2019,FASHION & DESIGN,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2020,FINANCE ACCOUNT & AUDITING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2021,TEXTILE PROCESSING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2025,COMPUTER ENGINEERING AND NETWORKING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2028,DEFENCE TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2029,INDUSTRIAL AND PRODUCTION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2031,CAD CAM,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2032,DIPLOMA IN MEDICAL LAB TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2033,FASHION TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2034,NETWORK SECURITY AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2038,CEMENT TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2040,GAMING TECHNOLOGY,"","","",165,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2043,FOOD PLANT OPERATIONS MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2044,FOOD PROCESS ENGINEERING AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2045,FOOD SAFETY AND QUALITY MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2046,FOOD SUPPLY CHAIN MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2047,FOOD TECHNOLOGY AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2052,M.Tech (Mechanical Engineering),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2058,FASHION AND APPAREL DESIGN,"","","",165,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2061,CIVIL & RURAL ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2062,ARCHITECTURE ASSISTANTSHIP,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2065,Energy & Environmental Engineering,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2066,MECHANICAL ENGINEERING (MANUFACTURING & AUTOMATION TECHNOLOGY),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2068,INFORMATION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2069,ELECTRICAL AND INSTRUMENTATION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2071,AIRCRAFT MAINTENANCE ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2073,PRINTING TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2078,AGRICULTURAL TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2080,PHARMACONOSY AND PHYTOCHEMISTRY,"","","",42,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2081,TRANSPORTATION ENGINEERING AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2083,PGDM(PUBLIC POLICY AND MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2085,HEAT AND POWER,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2086,MASTER IN HOTEL MANAGEMENT AND CATERING TECHNOLOGY(MHMCT),"","","",50,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2087,MASTER OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY,"","","",50,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2088,MANUFACTURING SYSTEMS ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2090,ELECTRONICS & COMMUNICATION ENGINEERING (VLSI DESIGN),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2093,PGDM(GOVERNMENT ACCOUNTING AND INTERNAL AUDIT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2095,STRUCTURAL AND FOUNDATION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2096,MECHANICAL ENGINEERING DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2097,FIRE TECHNOLOGY AND SAFETY,"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2098,CIVIL AND ENVIRONMENTAL ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2100,TEXTILE TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2102,PRINTING AND PACK TECHNOLOGY,"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2104,Advance diploma in tool & die making,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2105,COMPUTER SCEINCE & ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2107,CIVIL (CONSTRUCTION ENGINEERING AND MANAGEMENT ),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2115,MBA(TOURISM MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2116,HOSPITALITY AND TOURISM ADMINISTRATION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2117,CIVIL ENGINEERING (PUBLIC HEALTH ENGINEERING),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2118,QUANTITY SURVEYING & CONSTRUCTION MANAGEMENT,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2119,TEXTILE CHEMISTRY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2121,DESIGN ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2123,FOOD TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2124,LEATHER GOODS & FOOTWEAR TECH,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2127,MECHANICAL ENGINEERING PRODUCTION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2134,FORGE TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2135,FOUNDRY TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2136,FOUNDRY AND FORGE TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2137,COMPUTER ENGINEERING & APPLICATION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2138,PRECISION MANUFACTURING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2141,EXECUTIVE FELLOW PROGRAMME IN MANAGEMENT,"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2143,CONTROL SYSTEM ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2144,METALLURGICAL AND MATERIALS ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2145,PHYSICAL METALLURGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2146,PLANT DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2147,PRODUCTION TECHNOLOGY AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2148,INTERIOR DESIGN,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2149,PLASTIC AND POLYMER ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2150,TRANSPORT SCIENCE AND TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2151,WATER ENGINEERING AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2152,URBAN PLANNING,"","","",43,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2153,AERO DYNAMIC ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2154,AUTOMATED MANUFACTURING SYSTEMS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2155,DESIGN OF MECHANICAL EQUIPMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2156,MICROWAVE ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2157,ROCKET PROPULSION,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2158,QUALITY ASSURANCE AND PHARM REGULATORY AFFAIRS,"","","",42,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2160,CIVIL ENGINEERING(CONSTRUCTION TECHNOLOGY),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2163,AERONAUTICAL ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2166,APPAREL DESIGN & FASHION TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2167,MINE ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2169,INFRASTRUCTURE MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2170,COMPUTER AIDED DESIGN OF STRUCTURES,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2171,COMPUTER APPLICATIONS IN INDUSTRIAL DRIVES,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2172,THERMAL POWER ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2176,DIGITAL COMMUNICATIONS AND NETWORKING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2180,DIRECTION SCREEN PLAY WRITING & TV PRODUCTION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2181,MECHANICAL ENGINEERING (HPT),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2182,MECHANICAL ENGINEERING (INSTRUMENTS),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2183,MECHANICAL ENGINEERING (MACHINE TOOLS),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2184,MECHANICAL ENGINEERING (WELDING & SHEET METAL),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2186,PGDM(BUSINESS DESIGN AND INNOVATION),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2187,HEALTH SCIENCE AND WATER ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2188,NETWORKING AND INTERNET ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2194,PRODUCTION DESIGN AND MANUFACTURING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2196,MACHINE TOOLS TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2198,DIGITAL COMMUNICATION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2199,FOOD BIOTECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2201,CONSTRUCTION TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2202,ENERGY SYSTEMS ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2206,ELECTRONICS INSTRUMENT & CONTROL,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2209,MANUFACTURING SCIENCE AND ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2212,INFORMATION SCIENCE AND TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2214,SILK TECHNOLOGY,"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2215,LEATHER AND FASHION TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2216,CONSTRUCTION AND PROJECT MANAGEMENT,"","","",43,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2218,POWER ENGINEERING AND ENERGY SYSTEMS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2219,PRE STRESSED CONCRETE,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2220,THERMAL SCIENCE ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2221,WEB TECHNOLOGIES,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2222,ELECTRONIC INSTRUMENTATION AND CONTROL ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2223,ELECTRICAL AND INSTRUMENTATION ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2224,COMPUTER COGNITION AND TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2225,JEWELLERY DESIGN & MANUFACTURE TECHNOLOGY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2226,BUILDING AND CONSTRUCTION TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2232,MBA(E- BUSINESS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2233,CINEMATOGRAPHY,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2234,SOUND RECORDING AND ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2236,"WASTE WATER MANAGEMENT, HEALTH AND SAFETY ENGINEERING","","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2237,3D PRINTING AND DESIGN,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2238,PHARMACY,"","","",42,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2239,COMPUTER NETWORKING AND ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2240,HIGHWAY TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2241,MICRO ELECTRONICS AND CONTROL SYSTEMS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2244,CIVIL (PUBLIC HEALTH & ENVIRONMENT) ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2246,POWER & ENERGY SYSTEM,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2247,BIOELECTRONICS ENGINEERING,"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2250,INDUSTRIAL SAFETY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2253,MBA(PHARMACY ADMINISTRATION),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2254,AEROSPACE PROPLUSION TECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2255,EMBEDDED SYSTEMS TECHNOLOGIES,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2256,STRUCTURES AND DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2258,Aerospace Engineering,"","","",12,Active,No,2026-02-09 15:06:48,1,1,2026-04-02 14:45:20
2259,Climate Science,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2260,Computational and Data Science,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2261,Data Science and Business Analytics,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2262,Earth Science,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2264,ELECTRONIC SYSTEMS ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2267,MATERIALS ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2268,MICROELECTRONICS AND VLSI DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2269,Nano Science and Engineering,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2271,Quantum Technology,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2272,Robotics and Autonomous Systems,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2273,Smart Manufacturing,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2279,MASTER OF ENGINEERING AND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2282,ENGINEERING MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2283,TRIBOLOGY AND MAINTENANCE,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2285,MECHANICAL ENGINEERING( PRODUCTION),"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2286,ELECTRONICS INSTRUMENTATION AND CONTROL ENGINEERING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2290,PGDM(AGRI BUSINESS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2291,BIOTECHNOLOGY AND BIOCHEMICAL ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2292,ELECTRICAL ENERGY SYSTEMS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2293,PGCM (FOOD PROCESSING AND BUSINESS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2296,PHARMACEUTICAL MARKETING,"","","",42,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2297,MBA(SEM),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2299,ENGINEERING ANALYSIS AND DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2303,RADIO FREQUENCY AND MICROWAVE ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2306,COSTUMER DESIGN & DRESS MAKING,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2307,SOFTWARE TESTING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2309,COMPUTER SCIENCE & ENGINEERING(WOMEN),"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2311,CIVIL ENGINEERING(WOMEN),"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2313,ELECTRICAL AND ELECTRONICS ENGINEERING(WOMEN),"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2314,ELECTRONICS AND COMMUNICATIONS ENGINEERING(WOMEN),"","","",7,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2316,COMPUTER AIDED ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2317,WATER AND LAND MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2319,INTELLIGENT SYSTEMS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2320,INDUSTRIAL AUTOMATION ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2321,FOOD PROCESSING & PRESERVATION,"","","",17,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2322,ADVANCED MACHINERY DESIGN,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2323,AUTOMOTIVE ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2324,DATA SCIENCE AND ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2325,MANUFACTURING TECHNOLOGIES AND ENGINEERING MANAGEMENT,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2326,ROBOTIC ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2327,VLSI AND NANOTECHNOLOGY,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2329,INDUSTRIAL STRUCTURES,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2330,MAINTENANCE ENGINEERING,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2332,POST GRADUATE DIPLOMA IN MANAGEMENT (IB),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2345,MBA(INFRASTRUCTURE MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2346,MBA(SPORTS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2347,MBA(OPERATIONS MANAGEMENT),"","","",46,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2348,M.DES. INTERIOR DESIGN,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2349,M.DES. SUSTAINABLE DESIGN,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2350,FASHION DESIGN,"","","",4,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2351,INTERIOR DESIGN,"","","",4,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2352,BIG DATA ANALYTICS,"","","",12,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2353,Cloud Computing,"","","",427,Active,No,2026-02-09 15:07:06,1,1,2026-02-09 15:07:06
2355,DESIGN COMPUTATION,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2356,DESIGN LED INNOVATION,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2357,EARTH EDUCATION AND COMMUNICATION,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2358,HERITAGE DESIGN,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2359,HUMAN CENTERED DESIGN,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
2360,INDUSTRIAL ARTS AND DESIGN PRACTICES,"","","",38,Active,No,2023-05-15 06:29:28,0,0,2024-01-03 15:31:09
