id,name,zone_id,is_deleted,status,country_id,created_on,created_by,updated_on,updated_by
1063,al-Buhayrah,0,No,Active,64,25-01-2023 03:12,,,
1064,al-Fayyum,0,No,Active,64,25-01-2023 03:12,,,
1065,al-Gharbiyah,0,No,Active,64,25-01-2023 03:12,,,
1066,al-Iskandariyah,0,No,Active,64,25-01-2023 03:12,,,
1067,al-Ismailiyah,0,No,Active,64,25-01-2023 03:12,,,
1068,al-Jizah,0,No,Active,64,25-01-2023 03:12,,,
1069,al-Minufiyah,0,No,Active,64,25-01-2023 03:12,,,
1070,al-Minya,0,No,Active,64,25-01-2023 03:12,,,
1071,al-Qahira,0,No,Active,64,25-01-2023 03:12,,,
1072,al-Qalyubiyah,0,No,Active,64,25-01-2023 03:12,,,
1073,al-Uqsur,0,No,Active,64,25-01-2023 03:12,,,
1074,al-Wadi al-Jadid,0,No,Active,64,25-01-2023 03:12,,,
1075,as-Suways,0,No,Active,64,25-01-2023 03:12,,,
1076,ash-Sharqiyah,0,No,Active,64,25-01-2023 03:12,,,
1077,Ahuachapan,0,No,Active,65,25-01-2023 03:12,,,
1078,Cabanas,0,No,Active,65,25-01-2023 03:12,,,
1079,Chalatenango,0,No,Active,65,25-01-2023 03:12,,,
1080,Cuscatlan,0,No,Active,65,25-01-2023 03:12,,,
1081,La Libertad,0,No,Active,65,25-01-2023 03:12,,,
1082,La Paz,0,No,Active,65,25-01-2023 03:12,,,
1083,La Union,0,No,Active,65,25-01-2023 03:12,,,
1084,Morazan,0,No,Active,65,25-01-2023 03:12,,,
1085,San Miguel,0,No,Active,65,25-01-2023 03:12,,,
1086,San Salvador,0,No,Active,65,25-01-2023 03:12,,,
1087,San Vicente,0,No,Active,65,25-01-2023 03:12,,,
1088,Santa Ana,0,No,Active,65,25-01-2023 03:12,,,
1089,Sonsonate,0,No,Active,65,25-01-2023 03:12,,,
1090,Usulutan,0,No,Active,65,25-01-2023 03:12,,,
1091,Annobon,0,No,Active,66,25-01-2023 03:12,,,
1092,Bioko Norte,0,No,Active,66,25-01-2023 03:12,,,
1093,Bioko Sur,0,No,Active,66,25-01-2023 03:12,,,
1094,Centro Sur,0,No,Active,66,25-01-2023 03:12,,,
1095,Kie-Ntem,0,No,Active,66,25-01-2023 03:12,,,
1096,Litoral,0,No,Active,66,25-01-2023 03:12,,,
1097,Wele-Nzas,0,No,Active,66,25-01-2023 03:12,,,
1098,Anseba,0,No,Active,67,25-01-2023 03:12,,,
1099,Debub,0,No,Active,67,25-01-2023 03:12,,,
1100,Debub-Keih-Bahri,0,No,Active,67,25-01-2023 03:12,,,
1101,Gash-Barka,0,No,Active,67,25-01-2023 03:12,,,
1102,Maekel,0,No,Active,67,25-01-2023 03:12,,,
1103,Semien-Keih-Bahri,0,No,Active,67,25-01-2023 03:12,,,
1104,Harju,0,No,Active,68,25-01-2023 03:12,,,
1105,Hiiu,0,No,Active,68,25-01-2023 03:12,,,
1106,Ida-Viru,0,No,Active,68,25-01-2023 03:12,,,
1107,Jarva,0,No,Active,68,25-01-2023 03:12,,,
1108,Jogeva,0,No,Active,68,25-01-2023 03:12,,,
1109,Laane,0,No,Active,68,25-01-2023 03:12,,,
1110,Laane-Viru,0,No,Active,68,25-01-2023 03:12,,,
1111,Parnu,0,No,Active,68,25-01-2023 03:12,,,
1112,Polva,0,No,Active,68,25-01-2023 03:12,,,
1113,Rapla,0,No,Active,68,25-01-2023 03:12,,,
1114,Saare,0,No,Active,68,25-01-2023 03:12,,,
1115,Tartu,0,No,Active,68,25-01-2023 03:12,,,
1116,Valga,0,No,Active,68,25-01-2023 03:12,,,
1117,Viljandi,0,No,Active,68,25-01-2023 03:12,,,
1118,Voru,0,No,Active,68,25-01-2023 03:12,,,
1119,Addis Abeba,0,No,Active,69,25-01-2023 03:12,,,
1120,Afar,0,No,Active,69,25-01-2023 03:12,,,
1121,Amhara,0,No,Active,69,25-01-2023 03:12,,,
1122,Benishangul,0,No,Active,69,25-01-2023 03:12,,,
1123,Diredawa,0,No,Active,69,25-01-2023 03:12,,,
1124,Gambella,0,No,Active,69,25-01-2023 03:12,,,
1125,Harar,0,No,Active,69,25-01-2023 03:12,,,
1126,Jigjiga,0,No,Active,69,25-01-2023 03:12,,,
1127,Mekele,0,No,Active,69,25-01-2023 03:12,,,
1128,Oromia,0,No,Active,69,25-01-2023 03:12,,,
1129,Somali,0,No,Active,69,25-01-2023 03:12,,,
1130,Southern,0,No,Active,69,25-01-2023 03:12,,,
1131,Tigray,0,No,Active,69,25-01-2023 03:12,,,
1132,Christmas Island,0,No,Active,70,25-01-2023 03:12,,,
1133,Cocos Islands,0,No,Active,70,25-01-2023 03:12,,,
1134,Coral Sea Islands,0,No,Active,70,25-01-2023 03:12,,,
1135,Falkland Islands,0,No,Active,71,25-01-2023 03:12,,,
1136,South Georgia,0,No,Active,71,25-01-2023 03:12,,,
1137,Klaksvik,0,No,Active,72,25-01-2023 03:12,,,
1138,Nor ara Eysturoy,0,No,Active,72,25-01-2023 03:12,,,
1139,Nor oy,0,No,Active,72,25-01-2023 03:12,,,
1140,Sandoy,0,No,Active,72,25-01-2023 03:12,,,
1141,Streymoy,0,No,Active,72,25-01-2023 03:12,,,
1142,Su uroy,0,No,Active,72,25-01-2023 03:12,,,
1143,Sy ra Eysturoy,0,No,Active,72,25-01-2023 03:12,,,
1144,Torshavn,0,No,Active,72,25-01-2023 03:12,,,
1145,Vaga,0,No,Active,72,25-01-2023 03:12,,,
1146,Central,0,No,Active,73,25-01-2023 03:12,,,
1147,Eastern,0,No,Active,73,25-01-2023 03:12,,,
1148,Northern,0,No,Active,73,25-01-2023 03:12,,,
1149,South Pacific,0,No,Active,73,25-01-2023 03:12,,,
1150,Western,0,No,Active,73,25-01-2023 03:12,,,
1151,Ahvenanmaa,0,No,Active,74,25-01-2023 03:12,,,
1152,Etela-Karjala,0,No,Active,74,25-01-2023 03:12,,,
1153,Etela-Pohjanmaa,0,No,Active,74,25-01-2023 03:12,,,
1154,Etela-Savo,0,No,Active,74,25-01-2023 03:12,,,
1155,Etela-Suomen Laani,0,No,Active,74,25-01-2023 03:12,,,
1156,Ita-Suomen Laani,0,No,Active,74,25-01-2023 03:12,,,
1157,Ita-Uusimaa,0,No,Active,74,25-01-2023 03:12,,,
1158,Kainuu,0,No,Active,74,25-01-2023 03:12,,,
1159,Kanta-Hame,0,No,Active,74,25-01-2023 03:12,,,
1160,Keski-Pohjanmaa,0,No,Active,74,25-01-2023 03:12,,,
1161,Keski-Suomi,0,No,Active,74,25-01-2023 03:12,,,
1162,Kymenlaakso,0,No,Active,74,25-01-2023 03:12,,,
1163,Lansi-Suomen Laani,0,No,Active,74,25-01-2023 03:12,,,
1164,Lappi,0,No,Active,74,25-01-2023 03:12,,,
1165,Northern Savonia,0,No,Active,74,25-01-2023 03:12,,,
1166,Ostrobothnia,0,No,Active,74,25-01-2023 03:12,,,
1167,Oulun Laani,0,No,Active,74,25-01-2023 03:12,,,
1168,Paijat-Hame,0,No,Active,74,25-01-2023 03:12,,,
1169,Pirkanmaa,0,No,Active,74,25-01-2023 03:12,,,
1170,Pohjanmaa,0,No,Active,74,25-01-2023 03:12,,,
1171,Pohjois-Karjala,0,No,Active,74,25-01-2023 03:12,,,
1172,Pohjois-Pohjanmaa,0,No,Active,74,25-01-2023 03:12,,,
1173,Pohjois-Savo,0,No,Active,74,25-01-2023 03:12,,,
1174,Saarijarvi,0,No,Active,74,25-01-2023 03:12,,,
1175,Satakunta,0,No,Active,74,25-01-2023 03:12,,,
1176,Southern Savonia,0,No,Active,74,25-01-2023 03:12,,,
1177,Tavastia Proper,0,No,Active,74,25-01-2023 03:12,,,
1178,Uleaborgs Lan,0,No,Active,74,25-01-2023 03:12,,,
1179,Uusimaa,0,No,Active,74,25-01-2023 03:12,,,
1180,Varsinais-Suomi,0,No,Active,74,25-01-2023 03:12,,,
1181,Ain,0,No,Active,75,25-01-2023 03:12,,,
1182,Aisne,0,No,Active,75,25-01-2023 03:12,,,
1183,Albi Le Sequestre,0,No,Active,75,25-01-2023 03:12,,,
1184,Allier,0,No,Active,75,25-01-2023 03:12,,,
1185,Alpes-Cote dAzur,0,No,Active,75,25-01-2023 03:12,,,
1186,Alpes-Maritimes,0,No,Active,75,25-01-2023 03:12,,,
1187,Alpes-de-Haute-Provence,0,No,Active,75,25-01-2023 03:12,,,
1188,Alsace,0,No,Active,75,25-01-2023 03:12,,,
1189,Aquitaine,0,No,Active,75,25-01-2023 03:12,,,
1190,Ardeche,0,No,Active,75,25-01-2023 03:12,,,
1191,Ardennes,0,No,Active,75,25-01-2023 03:12,,,
1192,Ariege,0,No,Active,75,25-01-2023 03:12,,,
1193,Aube,0,No,Active,75,25-01-2023 03:12,,,
1194,Aude,0,No,Active,75,25-01-2023 03:12,,,
1195,Auvergne,0,No,Active,75,25-01-2023 03:12,,,
1196,Aveyron,0,No,Active,75,25-01-2023 03:12,,,
1197,Bas-Rhin,0,No,Active,75,25-01-2023 03:12,,,
1198,Basse-Normandie,0,No,Active,75,25-01-2023 03:12,,,
1199,Bouches-du-Rhone,0,No,Active,75,25-01-2023 03:12,,,
1200,Bourgogne,0,No,Active,75,25-01-2023 03:12,,,
1201,Bretagne,0,No,Active,75,25-01-2023 03:12,,,
1202,Brittany,0,No,Active,75,25-01-2023 03:12,,,
1203,Burgundy,0,No,Active,75,25-01-2023 03:12,,,
1204,Calvados,0,No,Active,75,25-01-2023 03:12,,,
1205,Cantal,0,No,Active,75,25-01-2023 03:12,,,
1206,Cedex,0,No,Active,75,25-01-2023 03:12,,,
1207,Centre,0,No,Active,75,25-01-2023 03:12,,,
1208,Charente,0,No,Active,75,25-01-2023 03:12,,,
1209,Charente-Maritime,0,No,Active,75,25-01-2023 03:12,,,
1210,Cher,0,No,Active,75,25-01-2023 03:12,,,
1211,Correze,0,No,Active,75,25-01-2023 03:12,,,
1212,Corse-du-Sud,0,No,Active,75,25-01-2023 03:12,,,
1213,Cote-d'Or,0,No,Active,75,25-01-2023 03:12,,,
1214,Cotes-d'Armor,0,No,Active,75,25-01-2023 03:12,,,
1215,Creuse,0,No,Active,75,25-01-2023 03:12,,,
1216,Crolles,0,No,Active,75,25-01-2023 03:12,,,
1217,Deux-Sevres,0,No,Active,75,25-01-2023 03:12,,,
1218,Dordogne,0,No,Active,75,25-01-2023 03:12,,,
1219,Doubs,0,No,Active,75,25-01-2023 03:12,,,
1220,Drome,0,No,Active,75,25-01-2023 03:12,,,
1221,Essonne,0,No,Active,75,25-01-2023 03:12,,,
1222,Eure,0,No,Active,75,25-01-2023 03:12,,,
1223,Eure-et-Loir,0,No,Active,75,25-01-2023 03:12,,,
1224,Feucherolles,0,No,Active,75,25-01-2023 03:12,,,
1225,Finistere,0,No,Active,75,25-01-2023 03:12,,,
1226,Franche-Comte,0,No,Active,75,25-01-2023 03:12,,,
1227,Gard,0,No,Active,75,25-01-2023 03:12,,,
1228,Gers,0,No,Active,75,25-01-2023 03:12,,,
1229,Gironde,0,No,Active,75,25-01-2023 03:12,,,
1230,Haut-Rhin,0,No,Active,75,25-01-2023 03:12,,,
1231,Haute-Corse,0,No,Active,75,25-01-2023 03:12,,,
1232,Haute-Garonne,0,No,Active,75,25-01-2023 03:12,,,
1233,Haute-Loire,0,No,Active,75,25-01-2023 03:12,,,
1234,Haute-Marne,0,No,Active,75,25-01-2023 03:12,,,
1235,Haute-Saone,0,No,Active,75,25-01-2023 03:12,,,
1236,Haute-Savoie,0,No,Active,75,25-01-2023 03:12,,,
1237,Haute-Vienne,0,No,Active,75,25-01-2023 03:12,,,
1238,Hautes-Alpes,0,No,Active,75,25-01-2023 03:12,,,
1239,Hautes-Pyrenees,0,No,Active,75,25-01-2023 03:12,,,
1240,Hauts-de-Seine,0,No,Active,75,25-01-2023 03:12,,,
1241,Herault,0,No,Active,75,25-01-2023 03:12,,,
1242,Ile-de-France,0,No,Active,75,25-01-2023 03:12,,,
1243,Ille-et-Vilaine,0,No,Active,75,25-01-2023 03:12,,,
1244,Indre,0,No,Active,75,25-01-2023 03:12,,,
1245,Indre-et-Loire,0,No,Active,75,25-01-2023 03:12,,,
1246,Isere,0,No,Active,75,25-01-2023 03:12,,,
1247,Jura,0,No,Active,75,25-01-2023 03:12,,,
1248,Klagenfurt,0,No,Active,75,25-01-2023 03:12,,,
1249,Landes,0,No,Active,75,25-01-2023 03:12,,,
1250,Languedoc-Roussillon,0,No,Active,75,25-01-2023 03:12,,,
1251,Larcay,0,No,Active,75,25-01-2023 03:12,,,
1252,Le Castellet,0,No,Active,75,25-01-2023 03:12,,,
1253,Le Creusot,0,No,Active,75,25-01-2023 03:12,,,
1254,Limousin,0,No,Active,75,25-01-2023 03:12,,,
1255,Loir-et-Cher,0,No,Active,75,25-01-2023 03:12,,,
1256,Loire,0,No,Active,75,25-01-2023 03:12,,,
1257,Loire-Atlantique,0,No,Active,75,25-01-2023 03:12,,,
1258,Loiret,0,No,Active,75,25-01-2023 03:12,,,
1259,Lorraine,0,No,Active,75,25-01-2023 03:12,,,
1260,Lot,0,No,Active,75,25-01-2023 03:12,,,
1261,Lot-et-Garonne,0,No,Active,75,25-01-2023 03:12,,,
1262,Lower Normandy,0,No,Active,75,25-01-2023 03:12,,,
1263,Lozere,0,No,Active,75,25-01-2023 03:12,,,
1264,Maine-et-Loire,0,No,Active,75,25-01-2023 03:12,,,
1265,Manche,0,No,Active,75,25-01-2023 03:12,,,
1266,Marne,0,No,Active,75,25-01-2023 03:12,,,
1267,Mayenne,0,No,Active,75,25-01-2023 03:12,,,
1268,Meurthe-et-Moselle,0,No,Active,75,25-01-2023 03:12,,,
1269,Meuse,0,No,Active,75,25-01-2023 03:12,,,
1270,Midi-Pyrenees,0,No,Active,75,25-01-2023 03:12,,,
1271,Morbihan,0,No,Active,75,25-01-2023 03:12,,,
1272,Moselle,0,No,Active,75,25-01-2023 03:12,,,
1273,Nievre,0,No,Active,75,25-01-2023 03:12,,,
1274,Nord,0,No,Active,75,25-01-2023 03:12,,,
1275,Nord-Pas-de-Calais,0,No,Active,75,25-01-2023 03:12,,,
1276,Oise,0,No,Active,75,25-01-2023 03:12,,,
1277,Orne,0,No,Active,75,25-01-2023 03:12,,,
1278,Paris,0,No,Active,75,25-01-2023 03:12,,,
1279,Pas-de-Calais,0,No,Active,75,25-01-2023 03:12,,,
1280,Pays de la Loire,0,No,Active,75,25-01-2023 03:12,,,
1281,Pays-de-la-Loire,0,No,Active,75,25-01-2023 03:12,,,
1282,Picardy,0,No,Active,75,25-01-2023 03:12,,,
1283,Puy-de-Dome,0,No,Active,75,25-01-2023 03:12,,,
1284,Pyrenees-Atlantiques,0,No,Active,75,25-01-2023 03:12,,,
1285,Pyrenees-Orientales,0,No,Active,75,25-01-2023 03:12,,,
1286,Quelmes,0,No,Active,75,25-01-2023 03:12,,,
1287,Rhone,0,No,Active,75,25-01-2023 03:12,,,
1288,Rhone-Alpes,0,No,Active,75,25-01-2023 03:12,,,
1289,Saint Ouen,0,No,Active,75,25-01-2023 03:12,,,
1290,Saint Viatre,0,No,Active,75,25-01-2023 03:12,,,
1291,Saone-et-Loire,0,No,Active,75,25-01-2023 03:12,,,
1292,Sarthe,0,No,Active,75,25-01-2023 03:12,,,
1293,Savoie,0,No,Active,75,25-01-2023 03:12,,,
1294,Seine-Maritime,0,No,Active,75,25-01-2023 03:12,,,
1295,Seine-Saint-Denis,0,No,Active,75,25-01-2023 03:12,,,
1296,Seine-et-Marne,0,No,Active,75,25-01-2023 03:12,,,
1297,Somme,0,No,Active,75,25-01-2023 03:12,,,
1298,Sophia Antipolis,0,No,Active,75,25-01-2023 03:12,,,
1299,Souvans,0,No,Active,75,25-01-2023 03:12,,,
1300,Tarn,0,No,Active,75,25-01-2023 03:12,,,
1301,Tarn-et-Garonne,0,No,Active,75,25-01-2023 03:12,,,
1302,Territoire de Belfort,0,No,Active,75,25-01-2023 03:12,,,
1303,Treignac,0,No,Active,75,25-01-2023 03:12,,,
1304,Upper Normandy,0,No,Active,75,25-01-2023 03:12,,,
1305,Val-d'Oise,0,No,Active,75,25-01-2023 03:12,,,
1306,Val-de-Marne,0,No,Active,75,25-01-2023 03:12,,,
1307,Var,0,No,Active,75,25-01-2023 03:12,,,
1308,Vaucluse,0,No,Active,75,25-01-2023 03:12,,,
1309,Vellise,0,No,Active,75,25-01-2023 03:12,,,
1310,Vendee,0,No,Active,75,25-01-2023 03:12,,,
1311,Vienne,0,No,Active,75,25-01-2023 03:12,,,
1312,Vosges,0,No,Active,75,25-01-2023 03:12,,,
1313,Yonne,0,No,Active,75,25-01-2023 03:12,,,
1314,Yvelines,0,No,Active,75,25-01-2023 03:12,,,
1315,Cayenne,0,No,Active,76,25-01-2023 03:12,,,
1316,Saint-Laurent-du-Maroni,0,No,Active,76,25-01-2023 03:12,,,
1317,Iles du Vent,0,No,Active,77,25-01-2023 03:12,,,
1318,Iles sous le Vent,0,No,Active,77,25-01-2023 03:12,,,
1319,Marquesas,0,No,Active,77,25-01-2023 03:12,,,
1320,Tuamotu,0,No,Active,77,25-01-2023 03:12,,,
1321,Tubuai,0,No,Active,77,25-01-2023 03:12,,,
1322,Amsterdam,0,No,Active,78,25-01-2023 03:12,,,
1323,Crozet Islands,0,No,Active,78,25-01-2023 03:12,,,
1324,Kerguelen,0,No,Active,78,25-01-2023 03:12,,,
1325,Estuaire,0,No,Active,79,25-01-2023 03:12,,,
1326,Haut-Ogooue,0,No,Active,79,25-01-2023 03:12,,,
1327,Moyen-Ogooue,0,No,Active,79,25-01-2023 03:12,,,
1328,Ngounie,0,No,Active,79,25-01-2023 03:12,,,
1329,Nyanga,0,No,Active,79,25-01-2023 03:12,,,
1330,Ogooue-Ivindo,0,No,Active,79,25-01-2023 03:12,,,
1331,Ogooue-Lolo,0,No,Active,79,25-01-2023 03:12,,,
1332,Ogooue-Maritime,0,No,Active,79,25-01-2023 03:12,,,
1333,Woleu-Ntem,0,No,Active,79,25-01-2023 03:12,,,
1334,Banjul,0,No,Active,80,25-01-2023 03:12,,,
1335,Basse,0,No,Active,80,25-01-2023 03:12,,,
1336,Brikama,0,No,Active,80,25-01-2023 03:12,,,
1337,Janjanbureh,0,No,Active,80,25-01-2023 03:12,,,
1338,Kanifing,0,No,Active,80,25-01-2023 03:12,,,
1339,Kerewan,0,No,Active,80,25-01-2023 03:12,,,
1340,Kuntaur,0,No,Active,80,25-01-2023 03:12,,,
1341,Mansakonko,0,No,Active,80,25-01-2023 03:12,,,
1342,Abhasia,0,No,Active,81,25-01-2023 03:12,,,
1343,Ajaria,0,No,Active,81,25-01-2023 03:12,,,
1344,Guria,0,No,Active,81,25-01-2023 03:12,,,
1345,Imereti,0,No,Active,81,25-01-2023 03:12,,,
1346,Kaheti,0,No,Active,81,25-01-2023 03:12,,,
1347,Kvemo Kartli,0,No,Active,81,25-01-2023 03:12,,,
1348,Mcheta-Mtianeti,0,No,Active,81,25-01-2023 03:12,,,
1349,Racha,0,No,Active,81,25-01-2023 03:12,,,
1350,Samagrelo-Zemo Svaneti,0,No,Active,81,25-01-2023 03:12,,,
1351,Samche-Zhavaheti,0,No,Active,81,25-01-2023 03:12,,,
1352,Shida Kartli,0,No,Active,81,25-01-2023 03:12,,,
1353,Tbilisi,0,No,Active,81,25-01-2023 03:12,,,
1354,Auvergne,0,No,Active,82,25-01-2023 03:12,,,
1355,Baden-Wurttemberg,0,No,Active,82,25-01-2023 03:12,,,
1356,Bavaria,0,No,Active,82,25-01-2023 03:12,,,
1357,Bayern,0,No,Active,82,25-01-2023 03:12,,,
1358,Beilstein Wurtt,0,No,Active,82,25-01-2023 03:12,,,
1359,Berlin,0,No,Active,82,25-01-2023 03:12,,,
1360,Brandenburg,0,No,Active,82,25-01-2023 03:12,,,
1361,Bremen,0,No,Active,82,25-01-2023 03:12,,,
1362,Dreisbach,0,No,Active,82,25-01-2023 03:12,,,
1363,Freistaat Bayern,0,No,Active,82,25-01-2023 03:12,,,
1364,Hamburg,0,No,Active,82,25-01-2023 03:12,,,
1365,Hannover,0,No,Active,82,25-01-2023 03:12,,,
1366,Heroldstatt,0,No,Active,82,25-01-2023 03:12,,,
1367,Hessen,0,No,Active,82,25-01-2023 03:12,,,
1368,Kortenberg,0,No,Active,82,25-01-2023 03:12,,,
1369,Laasdorf,0,No,Active,82,25-01-2023 03:12,,,
1370,Land Baden-Wurttemberg,0,No,Active,82,25-01-2023 03:12,,,
1371,Land Bayern,0,No,Active,82,25-01-2023 03:12,,,
1372,Land Brandenburg,0,No,Active,82,25-01-2023 03:12,,,
1373,Land Hessen,0,No,Active,82,25-01-2023 03:12,,,
1374,Land Mecklenburg-Vorpommern,0,No,Active,82,25-01-2023 03:12,,,
1375,Land Nordrhein-Westfalen,0,No,Active,82,25-01-2023 03:12,,,
1376,Land Rheinland-Pfalz,0,No,Active,82,25-01-2023 03:12,,,
1377,Land Sachsen,0,No,Active,82,25-01-2023 03:12,,,
1378,Land Sachsen-Anhalt,0,No,Active,82,25-01-2023 03:12,,,
1379,Land Thuringen,0,No,Active,82,25-01-2023 03:12,,,
1380,Lower Saxony,0,No,Active,82,25-01-2023 03:12,,,
1381,Mecklenburg-Vorpommern,0,No,Active,82,25-01-2023 03:12,,,
1382,Mulfingen,0,No,Active,82,25-01-2023 03:12,,,
1383,Munich,0,No,Active,82,25-01-2023 03:12,,,
1384,Neubeuern,0,No,Active,82,25-01-2023 03:12,,,
1385,Niedersachsen,0,No,Active,82,25-01-2023 03:12,,,
1386,Noord-Holland,0,No,Active,82,25-01-2023 03:12,,,
1387,Nordrhein-Westfalen,0,No,Active,82,25-01-2023 03:12,,,
1388,North Rhine-Westphalia,0,No,Active,82,25-01-2023 03:12,,,
1389,Osterode,0,No,Active,82,25-01-2023 03:12,,,
1390,Rheinland-Pfalz,0,No,Active,82,25-01-2023 03:12,,,
1391,Rhineland-Palatinate,0,No,Active,82,25-01-2023 03:12,,,
1392,Saarland,0,No,Active,82,25-01-2023 03:12,,,
1393,Sachsen,0,No,Active,82,25-01-2023 03:12,,,
1394,Sachsen-Anhalt,0,No,Active,82,25-01-2023 03:12,,,
1395,Saxony,0,No,Active,82,25-01-2023 03:12,,,
1396,Schleswig-Holstein,0,No,Active,82,25-01-2023 03:12,,,
1397,Thuringia,0,No,Active,82,25-01-2023 03:12,,,
1398,Webling,0,No,Active,82,25-01-2023 03:12,,,
1399,Weinstrabe,0,No,Active,82,25-01-2023 03:12,,,
1400,schlobborn,0,No,Active,82,25-01-2023 03:12,,,
1401,Ashanti,0,No,Active,83,25-01-2023 03:12,,,
1402,Brong-Ahafo,0,No,Active,83,25-01-2023 03:12,,,
1403,Central,0,No,Active,83,25-01-2023 03:12,,,
1404,Eastern,0,No,Active,83,25-01-2023 03:12,,,
1405,Greater Accra,0,No,Active,83,25-01-2023 03:12,,,
1406,Northern,0,No,Active,83,25-01-2023 03:12,,,
1407,Upper East,0,No,Active,83,25-01-2023 03:12,,,
1408,Upper West,0,No,Active,83,25-01-2023 03:12,,,
1409,Volta,0,No,Active,83,25-01-2023 03:12,,,
1410,Western,0,No,Active,83,25-01-2023 03:12,,,
1411,Gibraltar,0,No,Active,84,25-01-2023 03:12,,,
1412,Acharnes,0,No,Active,85,25-01-2023 03:12,,,
1413,Ahaia,0,No,Active,85,25-01-2023 03:12,,,
1414,Aitolia kai Akarnania,0,No,Active,85,25-01-2023 03:12,,,
1415,Argolis,0,No,Active,85,25-01-2023 03:12,,,
1416,Arkadia,0,No,Active,85,25-01-2023 03:12,,,
1417,Arta,0,No,Active,85,25-01-2023 03:12,,,
1418,Attica,0,No,Active,85,25-01-2023 03:12,,,
1419,Attiki,0,No,Active,85,25-01-2023 03:12,,,
1420,Ayion Oros,0,No,Active,85,25-01-2023 03:12,,,
1421,Crete,0,No,Active,85,25-01-2023 03:12,,,
1422,Dodekanisos,0,No,Active,85,25-01-2023 03:12,,,
1423,Drama,0,No,Active,85,25-01-2023 03:12,,,
1424,Evia,0,No,Active,85,25-01-2023 03:12,,,
1425,Evritania,0,No,Active,85,25-01-2023 03:12,,,
1426,Evros,0,No,Active,85,25-01-2023 03:12,,,
1427,Evvoia,0,No,Active,85,25-01-2023 03:12,,,
1428,Florina,0,No,Active,85,25-01-2023 03:12,,,
1429,Fokis,0,No,Active,85,25-01-2023 03:12,,,
1430,Fthiotis,0,No,Active,85,25-01-2023 03:12,,,
1431,Grevena,0,No,Active,85,25-01-2023 03:12,,,
1432,Halandri,0,No,Active,85,25-01-2023 03:12,,,
1433,Halkidiki,0,No,Active,85,25-01-2023 03:12,,,
1434,Hania,0,No,Active,85,25-01-2023 03:12,,,
1435,Heraklion,0,No,Active,85,25-01-2023 03:12,,,
1436,Hios,0,No,Active,85,25-01-2023 03:12,,,
1437,Ilia,0,No,Active,85,25-01-2023 03:12,,,
1438,Imathia,0,No,Active,85,25-01-2023 03:12,,,
1439,Ioannina,0,No,Active,85,25-01-2023 03:12,,,
1440,Iraklion,0,No,Active,85,25-01-2023 03:12,,,
1441,Karditsa,0,No,Active,85,25-01-2023 03:12,,,
1442,Kastoria,0,No,Active,85,25-01-2023 03:12,,,
1443,Kavala,0,No,Active,85,25-01-2023 03:12,,,
1444,Kefallinia,0,No,Active,85,25-01-2023 03:12,,,
1445,Kerkira,0,No,Active,85,25-01-2023 03:12,,,
1446,Kiklades,0,No,Active,85,25-01-2023 03:12,,,
1447,Kilkis,0,No,Active,85,25-01-2023 03:12,,,
1448,Korinthia,0,No,Active,85,25-01-2023 03:12,,,
1449,Kozani,0,No,Active,85,25-01-2023 03:12,,,
1450,Lakonia,0,No,Active,85,25-01-2023 03:12,,,
1451,Larisa,0,No,Active,85,25-01-2023 03:12,,,
1452,Lasithi,0,No,Active,85,25-01-2023 03:12,,,
1453,Lesvos,0,No,Active,85,25-01-2023 03:12,,,
1454,Levkas,0,No,Active,85,25-01-2023 03:12,,,
1455,Magnisia,0,No,Active,85,25-01-2023 03:12,,,
1456,Messinia,0,No,Active,85,25-01-2023 03:12,,,
1457,Nomos Attikis,0,No,Active,85,25-01-2023 03:12,,,
1458,Nomos Zakynthou,0,No,Active,85,25-01-2023 03:12,,,
1459,Pella,0,No,Active,85,25-01-2023 03:12,,,
1460,Pieria,0,No,Active,85,25-01-2023 03:12,,,
1461,Piraios,0,No,Active,85,25-01-2023 03:12,,,
1462,Preveza,0,No,Active,85,25-01-2023 03:12,,,
1463,Rethimni,0,No,Active,85,25-01-2023 03:12,,,
1464,Rodopi,0,No,Active,85,25-01-2023 03:12,,,
1465,Samos,0,No,Active,85,25-01-2023 03:12,,,
1466,Serrai,0,No,Active,85,25-01-2023 03:12,,,
1467,Thesprotia,0,No,Active,85,25-01-2023 03:12,,,
1468,Thessaloniki,0,No,Active,85,25-01-2023 03:12,,,
1469,Trikala,0,No,Active,85,25-01-2023 03:12,,,
1470,Voiotia,0,No,Active,85,25-01-2023 03:12,,,
1471,West Greece,0,No,Active,85,25-01-2023 03:12,,,
1472,Xanthi,0,No,Active,85,25-01-2023 03:12,,,
1473,Zakinthos,0,No,Active,85,25-01-2023 03:12,,,
1474,Aasiaat,0,No,Active,86,25-01-2023 03:12,,,
1475,Ammassalik,0,No,Active,86,25-01-2023 03:12,,,
1476,Illoqqortoormiut,0,No,Active,86,25-01-2023 03:12,,,
1477,Ilulissat,0,No,Active,86,25-01-2023 03:12,,,
1478,Ivittuut,0,No,Active,86,25-01-2023 03:12,,,
1479,Kangaatsiaq,0,No,Active,86,25-01-2023 03:12,,,
1480,Maniitsoq,0,No,Active,86,25-01-2023 03:12,,,
1481,Nanortalik,0,No,Active,86,25-01-2023 03:12,,,
1482,Narsaq,0,No,Active,86,25-01-2023 03:12,,,
